Word	Tag
the	O
occurrence	O
of	O
hyperlipidemia	ENTITY
hypertension	ENTITY
cardiovascular	ENTITY
disease	ENTITY
and	O
diabetes	ENTITY
especially	ENTITY
type	ENTITY
this	ENTITY
happens	ENTITY
because	ENTITY
visceral	ENTITY
fat	ENTITY
is	O
not	O
an	O
inert	O
tissue	O
but	O
is	O
actually	O
an	O
endocrine	ENTITY
organ	ENTITY
that	O
produces	O
many	O
hormones	ENTITY
that	ENTITY
regulate	ENTITY
the	ENTITY
energy	ENTITY
homeostasis	ENTITY
of	ENTITY
the	ENTITY
body	ENTITY
and	ENTITY
affects	ENTITY
the	ENTITY
secretion	ENTITY
of	ENTITY
insulin	ENTITY
that	ENTITY
can	ENTITY
cause	ENTITY
inflammation	ENTITY
in	ENTITY
the	ENTITY
blood	ENTITY
vessels	ENTITY
.	O
visceral	ENTITY
fat	ENTITY
may	O
cause	O
weight	ENTITY
gain	ENTITY
high	ENTITY
levels	O
of	O
fasting	O
glucose	ENTITY
and	ENTITY
insulin	ENTITY
resistance	ENTITY
.	O
safe	O
indicator	O
of	O
abdominal	ENTITY
obesity	ENTITY
is	O
the	O
measurement	O
of	O
waist	O
.	O
waist	O
circumference	O
should	O
be	O
under	O
cm	O
for	O
men	O
and	O
under	O
cm	O
for	O
women	O
.	O
in	O
conclusion	O
increased	O
levels	O
of	O
visceral	ENTITY
fat	ENTITY
is	O
major	O
risk	O
factor	O
for	O
developing	O
type	O
diabetes	ENTITY
and	ENTITY
should	ENTITY
be	ENTITY
addressed	ENTITY
by	ENTITY
any	ENTITY
diabetic	ENTITY
patient	ENTITY
that	O
wishes	O
to	O
treat	O
the	O
disease	ENTITY
.	O
what	O
is	O
more	O
it	O
has	O
been	O
shown	O
that	O
loss	O
of	O
of	O
your	O
total	O
body	O
weight	O
can	O
represents	O
loss	O
of	O
visceral	ENTITY
fat	ENTITY
by	O
about	O
which	O
improves	O
the	O
function	O
.	O
make	O
sure	O
you	O
lose	O
weight	O
gradually	O
and	O
try	O
to	O
adopt	O
healthy	O
eating	O
.	O
what	O
you	O
need	O
to	O
do	O
measure	O
your	O
waistline	O
.	O
as	O
mentioned	O
above	O
the	O
limit	O
is	O
cm	O
for	O
women	O
and	O
cm	O
for	O
men	O
.	O
the	O
larger	O
the	O
circumference	O
of	O
your	O
waist	O
the	O
greater	O
risk	O
to	O
become	O
diabetic	ENTITY
.	O
if	O
you	O
already	O
suffer	O
with	O
this	O
condition	O
then	O
large	O
waist	O
circumference	O
may	O
compromise	O
glycemic	ENTITY
control	ENTITY
since	ENTITY
it	ENTITY
reduces	ENTITY
the	ENTITY
body	ENTITY
ability	ENTITY
to	ENTITY
handle	ENTITY
glucose	ENTITY
while	ENTITY
increasing	ENTITY
insulin	ENTITY
.	O
regularly	O
check	O
the	O
levels	ENTITY
of	ENTITY
lipids	ENTITY
and	O
glucose	ENTITY
in	ENTITY
the	ENTITY
blood	ENTITY
.	O
now	O
pay	O
close	O
attention	O
here	O
to	O
control	O
type	O
diabetes	ENTITY
there	ENTITY
is	ENTITY
an	ENTITY
amazing	ENTITY
method	ENTITY
that	ENTITY
can	ENTITY
help	ENTITY
you	ENTITY
reverse	ENTITY
the	ENTITY
disease	ENTITY
.	O
metabolic	ENTITY
syndrome	ENTITY
is	O
probably	O
the	O
most	O
serious	O
medical	O
condition	O
that	O
you	O
haven	O
heard	O
.	O
so	O
what	O
is	O
metabolic	ENTITY
syndrome	ENTITY
why	O
is	O
it	O
so	O
serious	O
and	O
why	O
haven	O
you	O
heard	O
.	O
here	O
is	O
what	O
you	O
need	O
to	O
know	O
.	O
the	O
metabolic	ENTITY
syndrome	ENTITY
is	O
cluster	O
of	O
the	O
most	O
dangerous	O
heart	ENTITY
attack	ENTITY
risk	O
factors	O
raised	ENTITY
blood	ENTITY
glucose	ENTITY
central	ENTITY
adiposity	ENTITY
often	O
called	O
beer	O
belly	O
abnormal	O
cholesterol	ENTITY
levels	ENTITY
abnormal	O
blood	ENTITY
fats	ENTITY
also	O
called	O
triglycerides	ENTITY
and	ENTITY
high	ENTITY
blood	ENTITY
pressure	ENTITY
.	O
it	O
is	O
estimated	O
that	O
in	O
adults	O
have	O
metabolic	ENTITY
syndrome	ENTITY
and	O
the	O
condition	O
becomes	O
more	O
common	O
as	O
we	O
get	O
older	O
so	O
that	O
by	O
the	O
age	O
of	O
nearly	O
third	O
of	O
adults	O
have	O
metabolic	ENTITY
syndrome	ENTITY
.	O
so	O
why	O
is	O
metabolic	ENTITY
syndrome	ENTITY
.	O
well	O
if	O
you	O
have	O
metabolic	ENTITY
syndrome	ENTITY
you	O
are	O
much	O
more	O
likely	O
to	O
suffer	O
heart	ENTITY
attack	ENTITY
or	O
stroke	O
more	O
likely	O
to	O
develop	O
full	O
blown	O
diabetes	ENTITY
more	ENTITY
likely	ENTITY
to	ENTITY
develop	ENTITY
cancer	ENTITY
and	ENTITY
more	ENTITY
likely	ENTITY
to	ENTITY
develop	ENTITY
alzheimer	ENTITY
disease	ENTITY
.	O
all	O
of	O
these	O
conditions	O
.	O
dementia	ENTITY
and	ENTITY
alzheimer	ENTITY
disease	ENTITY
have	O
overtaken	O
cancer	O
and	O
heart	ENTITY
disease	ENTITY
as	O
the	O
leading	O
cause	O
of	O
death	O
in	O
england	O
and	O
wales	O
in	O
and	O
the	O
metabolic	ENTITY
syndrome	ENTITY
and	O
diabetes	ENTITY
.	O
so	O
how	O
can	O
you	O
check	O
to	O
see	O
if	O
you	O
have	O
metabolic	ENTITY
syndrome	ENTITY
.	O
well	O
first	O
of	O
all	O
get	O
out	O
tape	O
measure	O
.	O
if	O
you	O
are	O
man	O
and	O
your	O
waist	O
circumference	O
is	O
more	O
than	O
cm	O
or	O
if	O
you	O
are	O
woman	O
and	O
your	O
waist	O
is	O
more	O
than	O
cm	O
you	O
have	O
one	O
of	O
the	O
main	O
features	O
of	O
metabolic	ENTITY
syndrome	ENTITY
.	O
if	O
in	O
addition	O
you	O
have	O
any	O
of	O
the	O
following	O
you	O
will	O
be	O
classified	O
as	O
having	O
metabolic	ENTITY
syndrome	ENTITY
raised	ENTITY
blood	ENTITY
triglycerides	ENTITY
reduced	ENTITY
hdl	ENTITY
cholesterol	ENTITY
sometimes	O
known	O
as	O
good	O
cholesterol	ENTITY
raised	ENTITY
blood	ENTITY
pressure	ENTITY
or	O
raised	ENTITY
fasting	ENTITY
plasma	ENTITY
glucose	ENTITY
.	O
note	O
if	O
you	O
are	O
man	O
of	O
south	O
asian	O
or	O
indian	O
heritage	O
the	O
important	O
threshold	O
for	O
waist	O
circumference	O
is	O
cm	O
.	O
metabolic	ENTITY
syndrome	ENTITY
has	O
not	O
yet	O
been	O
classified	O
as	O
disease	ENTITY
it	ENTITY
is	ENTITY
still	ENTITY
regarded	ENTITY
as	ENTITY
collection	ENTITY
of	ENTITY
signs	ENTITY
and	ENTITY
symptoms	ENTITY
which	ENTITY
together	ENTITY
are	ENTITY
serious	ENTITY
risk	ENTITY
factors	ENTITY
for	ENTITY
our	ENTITY
most	ENTITY
deadly	ENTITY
and	ENTITY
disabling	ENTITY
medical	ENTITY
conditions	ENTITY
.	O
several	O
medical	O
organisations	O
such	O
as	O
the	O
world	O
health	O
organisation	O
who	O
the	O
independent	O
diabetes	ENTITY
federation	ENTITY
idf	ENTITY
and	ENTITY
the	ENTITY
european	ENTITY
group	ENTITY
for	ENTITY
the	ENTITY
study	ENTITY
of	ENTITY
insulin	ENTITY
resistance	ENTITY
egir	O
define	O
the	O
metabolic	ENTITY
syndrome	ENTITY
in	O
very	O
slightly	O
different	O
ways	O
and	O
this	O
adds	O
even	O
more	O
to	O
the	O
confusion	O
about	O
what	O
exactly	O
metabolic	ENTITY
syndrome	ENTITY
.	O
however	O
many	O
experts	O
now	O
believe	O
that	O
the	O
underlying	O
problem	O
in	O
metabolic	ENTITY
syndrome	ENTITY
is	O
insulin	ENTITY
resistance	ENTITY
.	O
insulin	ENTITY
resistance	ENTITY
develops	O
when	O
this	O
hormone	ENTITY
cannot	ENTITY
work	ENTITY
properly	ENTITY
when	ENTITY
blood	ENTITY
insulin	ENTITY
levels	ENTITY
are	O
abnormally	O
high	O
and	O
still	O
relatively	O
ineffective	O
in	O
keeping	O
blood	ENTITY
glucose	ENTITY
levels	ENTITY
.	O
metabolic	ENTITY
specialists	ENTITY
now	ENTITY
use	ENTITY
the	ENTITY
term	ENTITY
insulin	ENTITY
resistance	ENTITY
syndrome	ENTITY
.	O
insulin	ENTITY
is	ENTITY
hormone	ENTITY
produced	ENTITY
by	ENTITY
the	ENTITY
pancreas	ENTITY
and	ENTITY
it	ENTITY
is	ENTITY
important	ENTITY
in	ENTITY
the	ENTITY
metabolism	ENTITY
of	ENTITY
carbohydrates	ENTITY
and	ENTITY
fats	ENTITY
.	O
when	O
sugar	O
and	O
carbohydrates	ENTITY
are	ENTITY
eaten	ENTITY
insulin	ENTITY
promotes	ENTITY
the	ENTITY
uptake	ENTITY
of	ENTITY
glucose	ENTITY
from	ENTITY
the	ENTITY
blood	ENTITY
into	ENTITY
muscles	ENTITY
and	ENTITY
fat	ENTITY
cells	ENTITY
.	O
hence	O
it	O
is	O
often	O
said	O
that	O
insulin	ENTITY
allows	ENTITY
cells	ENTITY
to	ENTITY
use	ENTITY
glucose	ENTITY
for	ENTITY
energy	ENTITY
and	ENTITY
also	ENTITY
to	ENTITY
store	ENTITY
excess	ENTITY
glucose	ENTITY
and	ENTITY
sugar	ENTITY
as	ENTITY
glycogen	ENTITY
and	ENTITY
fat	ENTITY
.	O
when	O
blood	ENTITY
glucose	ENTITY
levels	ENTITY
fall	O
stored	O
glucose	ENTITY
is	ENTITY
released	ENTITY
for	ENTITY
energy	ENTITY
from	ENTITY
the	ENTITY
breakdown	ENTITY
of	ENTITY
glycogen	ENTITY
stores	ENTITY
in	ENTITY
the	ENTITY
liver	ENTITY
and	ENTITY
in	ENTITY
the	ENTITY
muscles	ENTITY
.	O
in	O
the	O
metabolic	ENTITY
syndrome	ENTITY
.	O
fasting	O
blood	ENTITY
levels	ENTITY
of	ENTITY
insulin	ENTITY
in	O
the	O
morning	O
are	O
often	O
abnormally	O
high	O
and	O
insulin	ENTITY
levels	ENTITY
rise	O
to	O
very	O
high	O
levels	O
when	O
food	O
is	O
eaten	O
.	O
continuously	O
high	ENTITY
levels	ENTITY
of	ENTITY
insulin	ENTITY
cause	O
the	O
liver	ENTITY
cells	ENTITY
to	O
store	O
fat	ENTITY
resulting	ENTITY
in	ENTITY
fatty	ENTITY
liver	ENTITY
which	O
cannot	O
function	O
.	O
as	O
the	O
insulin	ENTITY
resistance	ENTITY
worsens	O
the	O
pancreas	ENTITY
may	ENTITY
not	ENTITY
be	ENTITY
able	ENTITY
to	ENTITY
produce	ENTITY
enough	ENTITY
insulin	ENTITY
in	ENTITY
response	ENTITY
to	ENTITY
food	ENTITY
and	ENTITY
then	ENTITY
glucose	ENTITY
levels	ENTITY
in	ENTITY
the	ENTITY
blood	ENTITY
.	O
so	O
why	O
haven	O
you	O
heard	O
.	O
well	O
until	O
quite	O
recently	O
the	O
connection	O
between	O
metabolic	ENTITY
syndrome	ENTITY
and	O
host	O
of	O
chronic	ENTITY
diseases	ENTITY
.	O
we	O
now	O
know	O
that	O
insulin	ENTITY
resistance	ENTITY
.	O
until	O
recently	O
it	O
was	O
difficult	O
to	O
measure	O
blood	ENTITY
insulinlevels	ENTITY
but	O
the	O
technology	O
has	O
improved	O
and	O
we	O
can	O
now	O
measure	O
blood	ENTITY
insulin	ENTITY
levels	ENTITY
accurately	O
and	O
we	O
have	O
good	O
tests	O
to	O
diagnose	O
insulin	ENTITY
resistance	ENTITY
as	O
well	O
as	O
good	O
strategies	O
to	O
reverse	O
insulin	ENTITY
resistance	ENTITY
and	O
the	O
metabolic	ENTITY
syndrome	ENTITY
.	O
once	O
you	O
can	O
measure	O
insulin	ENTITY
resistance	ENTITY
you	O
are	O
well	O
on	O
your	O
way	O
to	O
fixing	O
.	O
some	O
things	O
that	O
can	O
help	O
naturally	O
regulate	O
blood	ENTITY
sugars	ENTITY
exercise	O
cardio	ENTITY
aerobic	ENTITY
weights	ENTITY
eat	ENTITY
mostly	ENTITY
low	ENTITY
glycemic	ENTITY
foods	ENTITY
follow	O
me	O
on	O
instagram	O
tiff	O
any	O
leber	O
follow	O
tweet	O
me	O
on	O
twitter	O
twitter	O
com	O
tiffanyleber	O
tiffanyleber	O
follow	O
me	O
on	O
pinterest	O
html	O
tags	ENTITY
.	O
leptin	ENTITY
and	ENTITY
the	ENTITY
neural	ENTITY
circuit	ENTITY
regulation	ENTITY
food	ENTITY
intake	ENTITY
and	ENTITY
glucose	ENTITY
metabolism	ENTITY
air	ENTITY
date	ENTITY
wednesday	ENTITY
january	ENTITY
pm	ENTITY
category	ENTITY
wals	ENTITY
wednesday	ENTITY
afternoon	ENTITY
lectures	ENTITY
runtime	ENTITY
description	ENTITY
nih	ENTITY
director	ENTITY
wednesday	ENTITY
afternoon	ENTITY
lecture	ENTITY
series	ENTITY
the	ENTITY
discovery	ENTITY
of	ENTITY
leptin	ENTITY
has	ENTITY
led	ENTITY
to	ENTITY
the	ENTITY
elucidation	ENTITY
of	ENTITY
robust	ENTITY
physiologic	ENTITY
system	ENTITY
that	ENTITY
maintains	ENTITY
fat	ENTITY
stores	ENTITY
at	ENTITY
relatively	ENTITY
constant	ENTITY
level	ENTITY
.	O
leptin	ENTITY
is	ENTITY
peptide	ENTITY
hormone	ENTITY
secreted	O
by	O
adipose	ENTITY
tissue	ENTITY
in	O
proportion	O
to	O
its	O
mass	ENTITY
.	O
this	O
hormone	ENTITY
circulates	ENTITY
in	ENTITY
blood	ENTITY
and	ENTITY
acts	ENTITY
on	ENTITY
the	ENTITY
hypothalamus	ENTITY
to	ENTITY
regulate	ENTITY
food	ENTITY
intake	ENTITY
and	ENTITY
energy	ENTITY
expenditure	ENTITY
.	O
when	O
fat	ENTITY
mass	ENTITY
falls	ENTITY
plasma	ENTITY
leptin	ENTITY
levels	ENTITY
fall	ENTITY
stimulating	ENTITY
appetite	ENTITY
and	ENTITY
suppressing	ENTITY
energy	ENTITY
expenditure	ENTITY
.	O
when	O
fat	ENTITY
mass	ENTITY
increases	ENTITY
leptin	ENTITY
.	O
by	O
such	O
mechanism	O
total	O
energy	O
stores	O
are	O
stably	O
maintained	O
within	O
relatively	O
narrow	O
range	O
.	O
recessive	O
mutations	O
in	O
the	O
leptin	ENTITY
gene	ENTITY
are	ENTITY
associated	ENTITY
with	ENTITY
massive	ENTITY
obesity	ENTITY
.	O
treatment	O
with	O
recombinant	O
leptin	ENTITY
markedly	ENTITY
reduces	ENTITY
food	ENTITY
intake	ENTITY
.	O
the	O
low	O
leptin	ENTITY
levels	ENTITY
in	ENTITY
patients	ENTITY
with	ENTITY
leptin	ENTITY
mutations	ENTITY
are	ENTITY
also	ENTITY
associated	ENTITY
with	ENTITY
multiple	ENTITY
abnormalities	ENTITY
including	ENTITY
infertility	ENTITY
diabetes	ENTITY
and	ENTITY
immune	ENTITY
abnormalities	ENTITY
all	ENTITY
of	ENTITY
which	ENTITY
are	ENTITY
corrected	ENTITY
by	ENTITY
leptin	ENTITY
treatment	ENTITY
.	O
these	O
findings	O
have	O
established	O
important	O
links	O
between	O
energy	O
stores	O
and	O
many	O
other	O
physiologic	O
systems	O
and	O
led	O
to	O
the	O
use	O
of	O
leptin	ENTITY
as	ENTITY
treatment	ENTITY
for	ENTITY
an	ENTITY
increasing	ENTITY
number	ENTITY
of	ENTITY
other	ENTITY
human	ENTITY
conditions	ENTITY
including	ENTITY
subset	ENTITY
of	ENTITY
obesity	ENTITY
some	ENTITY
forms	ENTITY
of	ENTITY
diabetes	ENTITY
including	ENTITY
lipodystrophy	ENTITY
and	ENTITY
hypothalamic	ENTITY
amenorrhea	ENTITY
the	O
cessation	ENTITY
of	ENTITY
menstruation	ENTITY
.	O
identification	O
of	O
physiologic	ENTITY
system	ENTITY
that	O
controls	O
energy	O
balance	O
establishes	O
biologic	O
basis	O
for	O
obesity	ENTITY
.	O
recent	O
studies	O
have	O
explored	O
the	O
relationship	O
between	O
leptin	ENTITY
.	O
in	O
addition	O
new	O
methods	O
for	O
identifying	O
neurons	ENTITY
activated	ENTITY
by	ENTITY
leptin	ENTITY
and	ENTITY
other	ENTITY
stimuli	ENTITY
have	ENTITY
been	ENTITY
developed	ENTITY
as	ENTITY
have	ENTITY
methods	ENTITY
for	ENTITY
noninvasively	ENTITY
activating	ENTITY
cells	ENTITY
.	O
these	O
new	O
approaches	O
are	O
being	O
applied	O
to	O
studies	O
.	O
for	O
more	O
information	O
go	O
to	O
asp	ENTITY
.	O
you	O
can	O
support	O
.	O
thank	O
you	O
.	O
if	O
in	O
the	O
us	O
use	O
this	O
link	O
an	O
introductory	O
lesson	O
into	O
the	O
nature	O
of	O
tissue	ENTITY
fluid	ENTITY
formation	ENTITY
and	ENTITY
lymphatic	ENTITY
drainage	ENTITY
.	O
includes	O
brief	O
introduction	O
into	O
the	O
functions	O
of	O
lymphatic	ENTITY
drainage	ENTITY
in	O
health	O
and	O
disease	ENTITY
the	ENTITY
lymphatic	ENTITY
system	ENTITY
the	O
lymphatic	ENTITY
system	ENTITY
consists	O
of	O
the	O
lymphatic	ENTITY
drainage	ENTITY
vessels	ENTITY
.	O
lymphatic	ENTITY
tissue	ENTITY
is	O
also	O
sometimes	O
referred	O
to	O
as	O
lymphoid	O
tissue	O
.	O
lymphatic	ENTITY
drainage	ENTITY
structures	O
lymphatic	ENTITY
capillaries	ENTITY
drain	ENTITY
.	O
most	O
of	O
the	O
tissue	O
fluid	O
formed	O
at	O
the	O
arterial	ENTITY
end	ENTITY
of	ENTITY
the	ENTITY
capillary	ENTITY
is	ENTITY
as	ENTITY
we	ENTITY
have	ENTITY
seen	ENTITY
reabsorbed	ENTITY
back	ENTITY
into	ENTITY
the	ENTITY
blood	ENTITY
at	ENTITY
the	ENTITY
venous	ENTITY
end	ENTITY
.	O
however	O
along	O
with	O
tissue	O
fluid	ENTITY
few	ENTITY
protein	ENTITY
molecules	O
also	O
escape	O
from	O
the	O
capillaries	ENTITY
.	O
if	O
these	O
large	O
osmotic	ENTITY
molecules	ENTITY
were	O
allowed	O
to	O
remain	O
in	O
the	O
tissue	O
fluid	O
they	O
would	O
increase	O
the	O
osmotic	O
potential	O
leading	O
to	O
an	O
accumulation	O
of	O
water	O
.	O
an	O
excess	ENTITY
of	ENTITY
fluid	ENTITY
in	O
the	O
tissues	O
is	O
abnormal	O
and	O
is	O
termed	O
oedema	ENTITY
.	O
if	O
excess	ENTITY
tissue	ENTITY
fluid	ENTITY
was	O
allowed	O
to	O
accumulate	O
this	O
would	O
cause	O
swelling	ENTITY
and	ENTITY
would	ENTITY
increase	ENTITY
the	ENTITY
diffusional	ENTITY
distance	ENTITY
between	ENTITY
the	ENTITY
blood	ENTITY
and	ENTITY
tissue	ENTITY
cells	ENTITY
.	O
this	O
would	O
reduce	O
the	O
speed	O
at	O
which	O
oxygen	O
could	O
be	O
delivered	O
to	O
tissue	O
cells	O
.	O
the	O
mechanism	O
which	O
removes	O
exuded	O
proteins	O
from	O
the	O
tissue	O
fluid	O
preventing	O
oedema	O
is	O
the	O
lymphatic	ENTITY
drainage	ENTITY
.	O
once	O
fluid	ENTITY
has	ENTITY
passed	ENTITY
from	ENTITY
the	ENTITY
tissue	ENTITY
spaces	ENTITY
into	ENTITY
lymphatic	ENTITY
vessel	ENTITY
.	O
unlike	O
blood	ENTITY
capillaries	ENTITY
the	O
lymphatic	ENTITY
capillaries	ENTITY
.	O
however	O
like	O
blood	ENTITY
capillaries	ENTITY
.	O
lymphatic	ENTITY
capillaries	ENTITY
are	O
highly	O
permeable	O
and	O
will	O
absorb	O
excess	ENTITY
tissue	ENTITY
fluid	ENTITY
and	O
infecting	O
bacteria	ENTITY
as	ENTITY
well	ENTITY
as	ENTITY
proteins	ENTITY
.	O
endothelial	ENTITY
cells	ENTITY
which	O
compose	O
the	O
lymphatic	ENTITY
capillary	ENTITY
walls	ENTITY
.	O
the	O
cells	O
also	O
overlap	ENTITY
to	ENTITY
form	ENTITY
valves	ENTITY
.	O
this	O
means	O
fluid	O
and	O
other	O
material	O
is	O
able	O
to	O
enter	O
from	O
the	O
tissue	ENTITY
spaces	ENTITY
but	O
may	O
not	O
escape	O
back	O
out	O
from	O
the	O
lymphatic	ENTITY
capillaries	ENTITY
.	O
as	O
lymphatic	ENTITY
capillary	ENTITY
fills	O
with	O
lymph	O
the	O
pressure	O
in	O
the	O
lumen	O
will	O
close	O
the	O
valves	ENTITY
.	O
its	O
strange	O
the	O
lymphatic	ENTITY
system	ENTITY
.	O
diabetes	ENTITY
treatment	ENTITY
in	ENTITY
nadipathy	ENTITY
what	ENTITY
is	ENTITY
diabetes	ENTITY
it	ENTITY
is	ENTITY
the	ENTITY
condition	ENTITY
that	ENTITY
body	ENTITY
cannot	ENTITY
balance	ENTITY
the	ENTITY
glucose	ENTITY
levels	ENTITY
due	O
to	O
lack	O
of	O
energy	O
to	O
pancreas	ENTITY
or	ENTITY
the	ENTITY
body	ENTITY
cannot	ENTITY
utilize	ENTITY
insulin	ENTITY
to	ENTITY
maintain	ENTITY
glucose	ENTITY
homeostasis	ENTITY
.	O
it	O
was	O
first	O
known	O
in	O
the	O
th	O
century	O
.	O
again	O
diabetes	ENTITY
is	ENTITY
differentiated	ENTITY
in	ENTITY
to	ENTITY
two	ENTITY
types	ENTITY
diabetes	ENTITY
mellitus	ENTITY
and	O
diabetes	ENTITY
insipidus	ENTITY
.	O
diabetes	ENTITY
mellitus	ENTITY
is	O
mainly	O
caused	O
by	O
deficiency	O
of	O
insulin	ENTITY
due	ENTITY
to	ENTITY
either	ENTITY
lack	ENTITY
of	ENTITY
energy	ENTITY
in	ENTITY
pancreas	ENTITY
or	ENTITY
any	ENTITY
auto	ENTITY
immune	ENTITY
disease	ENTITY
.	O
while	O
diabetes	ENTITY
insipidus	ENTITY
is	O
caused	O
by	O
defect	O
in	O
secretion	O
of	O
vasopressin	ENTITY
antidiuretic	ENTITY
hormone	ENTITY
which	O
is	O
secreted	O
from	O
pituitary	ENTITY
gland	ENTITY
present	O
in	O
hypothalamus	ENTITY
.	O
its	O
function	O
is	O
to	O
reabsorb	O
water	O
from	O
distal	O
tubules	O
in	O
the	O
kidney	ENTITY
.	O
but	O
its	O
deficiency	O
caused	O
increased	O
water	O
excretion	O
through	O
urine	O
even	O
in	O
low	O
intake	O
of	O
water	O
.	O
diabetes	ENTITY
mellitus	ENTITY
and	O
diabetes	ENTITY
insipidus	ENTITY
are	O
unrelated	O
although	O
they	O
have	O
similar	O
signs	O
and	O
symptoms	O
like	O
excessive	O
thirst	O
and	O
excessive	ENTITY
urination	ENTITY
.	O
diabetes	ENTITY
mellitus	ENTITY
is	O
more	O
common	O
than	O
the	O
diabetes	ENTITY
insipidus	ENTITY
.	O
diabetes	ENTITY
mellitus	ENTITY
.	O
type	O
diabetes	ENTITY
the	ENTITY
body	ENTITY
does	ENTITY
not	ENTITY
produce	ENTITY
insulin	ENTITY
.	O
such	O
diabetes	ENTITY
called	ENTITY
as	ENTITY
insulin	ENTITY
dependent	ENTITY
diabetes	ENTITY
.	O
people	O
usually	O
develop	O
type	O
diabetes	ENTITY
before	ENTITY
their	ENTITY
th	ENTITY
.	O
today	O
type	O
diabetes	ENTITY
has	ENTITY
no	ENTITY
proper	ENTITY
treatment	ENTITY
.	O
so	O
these	O
individuals	O
are	O
insulin	ENTITY
.	O
approximately	O
of	O
all	O
diabetes	ENTITY
cases	ENTITY
are	ENTITY
type	ENTITY
common	ENTITY
symptoms	ENTITY
of	ENTITY
type	ENTITY
diabetes	ENTITY
.	O
fatigue	O
or	O
tiredness	O
.	O
excessive	O
thirst	O
.	O
increased	O
urination	ENTITY
.	O
nausea	ENTITY
perhaps	ENTITY
vomiting	ENTITY
.	O
for	O
more	O
information	O
blog	O
.	O
diabetes	ENTITY
treatment	ENTITY
in	ENTITY
nadipathy	ENTITY
what	ENTITY
is	ENTITY
diabetes	ENTITY
it	ENTITY
is	ENTITY
the	ENTITY
condition	ENTITY
that	ENTITY
body	ENTITY
cannot	ENTITY
balance	ENTITY
the	ENTITY
glucose	ENTITY
levels	ENTITY
due	O
to	O
lack	O
of	O
energy	O
to	O
pancreas	ENTITY
or	ENTITY
the	ENTITY
body	ENTITY
cannot	ENTITY
utilize	ENTITY
insulin	ENTITY
to	ENTITY
maintain	ENTITY
glucose	ENTITY
homeostasis	ENTITY
.	O
it	O
was	O
first	O
known	O
in	O
the	O
th	O
century	O
later	O
it	O
became	O
dangerous	O
devil	O
to	O
human	O
life	O
.	O
again	O
diabetes	ENTITY
is	ENTITY
differentiated	ENTITY
in	ENTITY
to	ENTITY
two	ENTITY
types	ENTITY
diabetes	ENTITY
mellitus	ENTITY
and	O
diabetes	ENTITY
insipidus	ENTITY
.	O
diabetes	ENTITY
mellitus	ENTITY
is	O
mainly	O
caused	O
by	O
deficiency	O
of	O
insulin	ENTITY
due	ENTITY
to	ENTITY
either	ENTITY
lack	ENTITY
of	ENTITY
energy	ENTITY
in	ENTITY
pancreas	ENTITY
or	ENTITY
any	ENTITY
auto	ENTITY
immune	ENTITY
disease	ENTITY
.	O
while	O
diabetes	ENTITY
insipidus	ENTITY
is	O
caused	O
by	O
defect	O
in	O
secretion	O
of	O
vasopressin	ENTITY
antidiuretic	ENTITY
hormone	ENTITY
which	O
is	O
secreted	O
from	O
pituitary	ENTITY
gland	ENTITY
present	O
in	O
hypothalamus	ENTITY
.	O
its	O
function	O
is	O
to	O
reabsorb	O
water	O
from	O
distal	O
tubules	O
in	O
the	O
kidney	ENTITY
.	O
but	O
its	O
deficiency	O
caused	O
increased	O
water	O
excretion	O
through	O
urine	O
even	O
in	O
low	O
intake	O
of	O
water	O
.	O
diabetes	ENTITY
mellitus	ENTITY
and	O
diabetes	ENTITY
insipidus	ENTITY
are	O
unrelated	O
although	O
they	O
have	O
similar	O
signs	O
and	O
symptoms	O
like	O
excessive	O
thirst	O
and	O
excessive	ENTITY
urination	ENTITY
.	O
diabetes	ENTITY
mellitus	ENTITY
is	O
more	O
common	O
than	O
the	O
diabetes	ENTITY
insipidus	ENTITY
.	O
diabetes	ENTITY
mellitus	ENTITY
.	O
type	O
diabetes	ENTITY
the	ENTITY
body	ENTITY
does	ENTITY
not	ENTITY
produce	ENTITY
insulin	ENTITY
.	O
such	O
diabetes	ENTITY
called	ENTITY
as	ENTITY
insulin	ENTITY
dependent	ENTITY
diabetes	ENTITY
.	O
people	O
usually	O
develop	O
type	O
diabetes	ENTITY
before	ENTITY
their	ENTITY
th	ENTITY
.	O
today	O
type	O
diabetes	ENTITY
has	ENTITY
no	ENTITY
proper	ENTITY
treatment	ENTITY
.	O
so	O
these	O
individuals	O
are	O
insulin	ENTITY
.	O
approximately	O
of	O
all	O
diabetes	ENTITY
cases	ENTITY
are	ENTITY
type	ENTITY
common	ENTITY
symptoms	ENTITY
of	ENTITY
type	ENTITY
diabetes	ENTITY
.	O
fatigue	O
or	O
tiredness	O
.	O
excessive	O
thirst	O
.	O
increased	O
urination	ENTITY
.	O
nausea	ENTITY
perhaps	ENTITY
vomiting	ENTITY
.	O
blurred	O
vision	O
.	O
in	O
women	O
frequent	O
vaginal	ENTITY
.	O
<MTdry	O
mouth	ENTITY
.	O
itching	ENTITY
skin	ENTITY
.	O
slow	O
healing	O
wounds	O
.	O
blog	O
.	O
diabetes	ENTITY
treatment	ENTITY
in	ENTITY
nadipathy	ENTITY
what	ENTITY
is	ENTITY
diabetes	ENTITY
it	ENTITY
is	ENTITY
the	ENTITY
condition	ENTITY
that	ENTITY
body	ENTITY
