contentDuration_API,id,title,views,date_published,tags,likes,accreditationTag,description,channel.name,channel.url,channel.subscribers
PT2M22S,tjAMHnGdsCA,RuBoyRed x RG - Foreign Crasher (Exclusive Music Video) ll Dir. By IMG [New 2022],893,2022-03-25,"Rap, Cali, New 2022, West Coast, Los Angeles, San Diego, Sacramento, Oakland, Stockton, San Francisco, Compton",40,0.0," Follow RuBoyRed on IG: https://www.instagram.com/ruboyred2 Follow RG on IG: https://www.instagram.com/rgximg iTunes: https://music.apple.com/us/artist/ruboyred/1529806351#RuBoyRed #RG #IMGFor guaranteed placement on the KGBEATZ youtube channel, email ipicktheprospects@yahoo.com or text (530) 307-0611.",KGBEATZ,https://www.youtube.com/UCmofJH6ey-3Ay52EOlEtViA,296K subscribers
PT3M52S,fcVtjdrofjY,Navigating a diabetes diagnosis,297,2020-11-05,"Parkview, Health, healthcare, Fort, Wayne, Indiana, not-for-profit, Diabetes, diabetic, A1C, blood sugar, blood sugar control, blood glucose testing, vision problems, Parkview Care Team, pharmacist, ambulatory pharmacist, doctor, Dr. Kline, long term success, medication, weight loss, nutrition, exercise, lifestyle changes, MyChart, insulin",2,1.0,"From diagnosis to treatment, a diabetes patient speaks about his journey and the exceptional care he received from his doctor, pharmacist and Parkview Care Team.",ParkviewHealth,https://www.youtube.com/UCW6eeUBHgcIyXN22qqmG8xg,6.08K subscribers
PT5M3S,ExdNvNYoSDw,Medical School - How to Diagnose Diabetes Made Easy,2334,2019-06-17,"medical school, medschool, medical student, nursing, nurses, doctor, education, learning, health, medicine, diabetes, diagnosis, glucose, fasting glucose, oral glucose tolerance, hemoglobin a1c, a1c, sugar, thirst, diabetic",0,0.0,"Today we discuss how to diagnose diabetes based on symptoms and testingWebsite: http://www.imedical.schoolFollow us on twitter: https://twitter.com/iMedSchoolFollow us on Facebook: https://www.facebook.com/Imedicalschool?ref=hliMedicalSchool is a channel dedicated to helping you understand complex medical topics in a simple manner. We are dedicated to making sure that you understand every topic presented.  We are happy to answer questions and take suggestions.  No matter if you are in medical school, nursing school or physician assistant school we are here to serve you.",0,0,0
PT1M30S,_I-6ZC9d_7Q,Diagnosis of type 2 diabetes,2854,2014-06-09,"Patient, Diabetes Mellitus (Disease Or Medical Condition), Type 2 Diabetes (Disease Or Medical Condition), Diagnosis, fasting blood glucose test, oral glucose tolerance test, hemoglobin A1c, Glucose Test (Diagnostic Test)",14,0.0,"To learn more visit: http://www.AnimatedDiabetesPatient.comDiabetes experts describe the laboratory tests used to diagnose type 2 diabetes, and how these tests are interpreted. These tests include the fasting blood glucose test, oral glucose tolerance test and hemoglobin A1c test. It is important for timely diagnosis of type 2 diabetes as it has no symptoms in its early stages. ",Animated Diabetes Patient,https://www.youtube.com/UCwO1iGHy7SRl3XDWwOMJR1g,14.8K subscribers
PT3M19S,mnlMEHA_Xro,Diagnosed with Diabetes - Britton's story,2304,2020-02-03,"arkansas, arkansas childrens hospital, pediatric hospital, healthcare, little rock, babies, children, children's hospital, diabetes, type 1 diabetes, juvenile diabetes, insulin, replacement, ketoacidosis, low sugar, sugar, child, kid, emergency, levels, blood sugar, autoimmune, what is diabetes, my child has diabetes, endocrine, T1, T1 diabetes, treatment, treatment for diabetes, what is type 1 diabetes, diagnose and treat, primary care",32,1.0,"When the nurse said she was going to check Britton's sugar levels, everything suddenly made sense to his mom. All of the symptoms had been there for weeks and now they had a life-changing diagnosis. With Britton's body shutting down, he needs an emergency trip 150 miles away to get specialized care.----------Website: http://www.archildrens.orgFacebook: http://www.facebook.com/arkansaschildrens Twitter: http://www.twitter.com/archildrensInstagram: http://www.instagram.com/archildrens",Arkansas Children's,https://www.youtube.com/UCFBu5cZVMHug6mbniZHccJA,6.93K subscribers
PT3M5S,7Fq7spdkV8M,You've Been Diagnosed with Diabetes. Now What?,3398,2020-09-16,"diabetes, chi health, blood sugar, A1C",50,0.0,"Now is a great opportunity for you to take a look at this disease as something you can live with, and how it can actually make you healthier because you're going to have a different focus on diet and exercise now. For me, being diagnosed with diabetes, it drew me more to think, How can I have a healthier diet? Part of the answer being to eat more fruits and vegetables and drink more water. It helps me to remember my focus on exercise, because exercise burns blood sugar; get out and be active! If you've never had an exercise routine before, now is a great time to start. Go ahead and take the walk around the block, or go for a walk over your lunch hour. If you really want to join a gym, do that! Find something you enjoy; the best thing you're going to do for yourself is to be active in something that you enjoy doing. If you're someone that only drinks soda, stop drinking soda, stop drinking juices, and stop drinking sugar-sweetened drinks. Sart drinking more water! The next thing I would encourage you to do is to schedule an appointment with one of the Diabetes Educators. We can help put this all in perspective. It can be really hard when you're only getting information from various websites, or getting information from your aunt, uncle, neighbor and everyone's telling you what you can and can't do. Find a trained educator that will be able to put that together for you. We can make this something you can live with.Why do I need to test my blood sugar?Many people diagnosed with diabetes ask why should I test my blood sugar? For me, I don't think I really know how I feel unless I test it. I look at testing as kind of speedometer. You don't really know how fast or slow you're going unless you're actually looking down at the speedometer. You can be driving in traffic, and believe that you're going the speed limit, but actually when you look down you recognize that you might be going 10, 15, even 20 miles an hour over the limit. You felt fine because everyone else was driving that speed. The same can be said for your blood sugar. We get used to how we feel on a day-to-day basis, and if we don't test our blood sugar we may not even recognize that our numbers are higher or lower than theyre supposed to be. Testing is a great way to keep yourself honest, as well as to give you the great information when you're succeeding and the exercising and your diet are really paying off.How often do I need to test my blood sugar?For most people with diabetes, testing once a day is all you need to do. Find the best time of day for you. Providers like to see a variety of tests, for example first thing in the morning and also 1 to 2 hours after a meal. However if you feel like you can't get that done, at least get testing in once a day when it fits in your life. This is a disease you will have for the rest of your life, so we want this to be something you can feel successful in!https://www.chihealth.com/en/services/primary-care/diabetes.html",CHI Health,https://www.youtube.com/UCiFio83cHZZPbHp8_ZHGCdw,31.4K subscribers
PT2M3S,bdCm__RfQVU,'Dramatic' Diabetes Diagnosis Inspires Healthier Living,3070,2017-12-07,"Baptist Health Primary Care, diabetes",0,0.0,"Christopher Braithwaite, 35, was a paramedic for seven years when he walked into the ER at Baptist Hospital of Miami as a patient himself, suspecting he had high blood sugar. But even seasoned hospital personnel were startled when his labs came back and his glucose reading was at 705.""And the doctor said to me: You are a walking dead man, "" recalls Mr. Braithwaite, who had been feeling weak, constantly thirsty and urinating frequently. She said my blood sugar was probably in the 1,000s earlier in the day. She said that anyone who comes in here with a blood sugar of 700 is usually unconscious.""That was April 22 of this year, when Mr. Braithwaite's already busy and traumatic life was upended further with a diagnosis of type 2 diabetes, and having to potentially face years of insulin injections and other medications to control his blood sugar level. Normal glucose readings for healthy individuals should fall within 70-100 mg/dL when fasting, and less than 180 after meals. A blood sugar reading near or at 1,000 usually puts a person into a diabetic coma or unconsciousness.Most people diagnosed with type 2 diabetes don't ""present so dramatically"" as Mr. Braithwaite did, says Pascual De Santis, M.D., an endocrinologist with Baptist Health Primary Care, who is helping guide the paramedic through his post-diagnosis adjustments that include significant lifestyle changes, such as improved nutrition, weight loss and regular exercise.Want to see more?Baptist Health South Floridas Resource Blog https://baptisthealth.net/newsLike us on Facebook https://www.facebook.com/baptisthealthsfFollow Baptist Health on Twitter https://www.twitter.com/baptisthealthsfFollow Baptist Health on Instagram https://www.instagram.com/baptisthealthsf/Follow Baptist Health on Pinterest https://www.pinterest.com/baptisthealthsf/[Transcript][Video: Pineapple logo, Text: Living With Diabetes, Taking Steps Beyond Medication, soft, upbeat music][Graphic: Christopher Braithwaite, Patient] April 22nd was a day that I woke up it was a Saturday and I just felt really, really tired that day. [Video: Front of Baptist Hospital of Miami] I came to the conclusion that, you know, I need to go get it checked.We went to Baptist Main, and they drew labs on me my sugar was 705. And the doctor said to me she says, you are walking dead man. She said your sugar was probably in the thousands early in the day. It was a lot to basically take in, because [Video: Tools for treating Diabetes] I had to go pick up all my medicine: Lantus, NovoLog, those are forms of insulin.I basically said to myself, you know, this is your only option now, you can either you know, remain this way or you know try and change your lifestyle. So, that's what I did.[Video: Before pictures of Christopher] I was admitted to Baptist Main weighing 289 pounds in a three month span I dropped all the way down to 232.[Video: Christopher out walking] With continuous exercise, a plant-based diet. It's opened up my eyes to the bigger picture.[Graphic: Natacha Borrajo, R.D., Registered Dietitian, Baptist Health Primary Care] Every time I saw him, he was losing weight, he was really you know, taking it upon himself to educate himself, outside of what I had taught him. You know, really a plant-based diet, making sure he's getting a wide variety of vegetables, and research shows that the more plant based you can eat the healthier you're gonna be in the long run. [Christopher] [Video: Pictures of Christophers family] Throughout this whole experience you know, I was thinking to myself you know, I don't want my daughter to see me deteriorate. I want her to see me, you know, grow, be there with her. Because, in most cases especially with type two diabetics, they tend to continue the same lifestyle and you feel like the medication is gonna basically maintain, you know, the sugars, you know, so, they'll eat what they want and take the medication.[Natacha] Chris was ready to make the changes and then he had all that wonderful family support, which I think was just what added to his success.[Christopher] Just educate yourself. You're gonna get whatever you put into it.[Video: Connect BaptistHealthSF, light music]",0,0,0
PT2M13S,NU10o2EwLlU,Diabetes patient reverses diagnosis,552,2014-02-20,"diabetes, type 2 diabetes, can diabetes be reversed, diabetes reversed, diabetes patient, type 2 diabetes patient, diabetes cure, can diabetes be cured",4,0.0,Piedmont patient David Beauchamp shares how he reversed his diabetes diagnosis. http://www.piedmont.org/livingbetter,Piedmont Healthcare,https://www.youtube.com/UCZrH1EEnfhNMc-CES6PdlhQ,16.9K subscribers
PT4M50S,I4MD0HH4YWY,Type 2 Diabetes: What to Expect | IU Health,11008,2016-12-22,"Sandy Bedwell, diabetes, wte, what to expect, indiana university health, iu health, type 2",130,1.0,"In this video, we explain what to expect if you have been diagnosed with Type 2 Diabetes. We also explain what to expect during your visits and for managing your diabetes at home.",IU Health,https://www.youtube.com/UCQbZtdw_Y_OmW867Z8mIm6w,20.7K subscribers
PT2M11S,XabAWjsAzqk,Diagnosing Pre-Diabetes,5203,2016-06-20,"pre-diabetes, elevated blood sugar, excessive thirst, fatigue, frequent urination, blurry vision, diabetes, diabetes screening, oral glucose tolerance test, fasting blood sugar test, random blood sugar test, HbA1c, impaired glucose tolerance, spectrum health, health, healthcare, health care, michigan, grand rapids",34,1.0,"Robert Selfe, DO, discusses pre-diabetes awareness and screeningLink for more information:  shmg.org/diabetesendocrinology",Spectrum Health,https://www.youtube.com/UCkEI5LyBQ8uw6wA-AgfPEow,5.74K subscribers
PT3M15S,3dWiRdq1Zrs,Dublin schoolgirl shares story of lockdown diabetes diagnosis,3937,2020-07-01,"News, RTE, Diabetes, Type 1 diabetes, Covid-19",52,0.0,"For most of us, the past few months have been tricky and often tough. But for ten-year-old Dublin schoolgirl, Kate Nangle, the lockdown has been life-changing.Kate was diagnosed with Type 1 diabetes in April. This is her story.Keep up to date with all the latest Irish and international news and current affairs with http://www.rte.ie/newsFollow us on twitter @rtenews and on Facebook http://www.facebook.com/rtenews",0,0,0
